request_id,scheduler_request_id,config_hash,invocation_count,generated_tokens_before_sample,forced_token_id,requested_forced_token_id,mask_count,masked_token_ids
stream-a332a63899544e579481f7c4281ea0b0,nram-scheduler-2b459fca75f942c5ab378afd269c9298,2984e10569f3a40e5bcb8eccb5a0cc773e3bcd1529e8665dcaab0b155f25fb10,1,0,36813,36813,151935,"[76482, 92040]"
stream-a332a63899544e579481f7c4281ea0b0,nram-scheduler-2b459fca75f942c5ab378afd269c9298,2984e10569f3a40e5bcb8eccb5a0cc773e3bcd1529e8665dcaab0b155f25fb10,2,1,,34074,3,"[34074, 76482, 92040]"
gpu-forced-660bc858ad24459095d4d9fff3b0c361-disabled,nram-scheduler-c54bd966ae9b4e3d8cc52fdbb65a9957,47c29c2ef6732deccdbe9d79e00fa1e82cb85f1fc4ffef7a131f7f4fbbbf41ee,1,0,,,2,"[76482, 92040]"
gpu-forced-660bc858ad24459095d4d9fff3b0c361,nram-scheduler-748367865b1c497fa8b2951458922cc9,90244e7211f6dd4fba29ded0b7e67ee25d237bd322835b3ac4cbf002c777c976,1,0,11064,11064,151935,"[76482, 92040]"
entropy-941e23043a3e46658a28c2a89e789a65-low,nram-scheduler-042ab5448812425c9161d987400af114,8e51997e37d9124d4efb3064f4d56c49204c223de1a41d9b2f96017bd978d63d,1,0,,,2,"[76482, 92040]"
entropy-941e23043a3e46658a28c2a89e789a65-medium,nram-scheduler-cb95793fc11b42a7ad3a39ae1021c817,673378859b13b49647c835930ad8a41d38fc96404f75ef8f821401a2f852f4dd,1,0,,,2,"[76482, 92040]"
entropy-941e23043a3e46658a28c2a89e789a65-high,nram-scheduler-593b4866899847d7ad49fa91a272c1f8,9e40ef4f7cfdc4480c075281be856610d793d5339434bb9496214b7078799976,1,0,,,2,"[76482, 92040]"
entropy-941e23043a3e46658a28c2a89e789a65-medium-reset,nram-scheduler-f70b3ffec58840c4bda7ccebcc9f1801,673378859b13b49647c835930ad8a41d38fc96404f75ef8f821401a2f852f4dd,1,0,,,2,"[76482, 92040]"
entropy-941e23043a3e46658a28c2a89e789a65-fixed-temperature,nram-scheduler-1f4d9c063ed24cafbe788961ce01958d,fc1d349ba7f8d6726c873e18a1d6f54be9b9db12c1bb3171f3d5e011823eb826,1,0,,,2,"[76482, 92040]"
logits-dbd437231406476c96fefc83f3cdbbf2,nram-scheduler-72a54beee7fb416cb8cb3476fc0d5669,109e61b0ce389185333793d3baf49e3832db44deef1c7546b78b398547afc333,1,0,,,2,"[76482, 92040]"
logits-dbd437231406476c96fefc83f3cdbbf2,nram-scheduler-72a54beee7fb416cb8cb3476fc0d5669,109e61b0ce389185333793d3baf49e3832db44deef1c7546b78b398547afc333,2,1,,,2,"[76482, 92040]"
phrase-f9fedc500f19447ab366395d507a0dc1-disabled,nram-scheduler-6e0f8821534842c0a9e7e6763453032e,b5752a6914a048728bd4ec76810543272566e943b20ce51accc1116a51792d98,1,0,36813,36813,151935,"[76482, 92040]"
phrase-f9fedc500f19447ab366395d507a0dc1-disabled,nram-scheduler-6e0f8821534842c0a9e7e6763453032e,b5752a6914a048728bd4ec76810543272566e943b20ce51accc1116a51792d98,2,1,34074,34074,151935,"[76482, 92040]"
phrase-f9fedc500f19447ab366395d507a0dc1-enabled,nram-scheduler-b949022aed474b1290e40829b07343cf,5636bd7891b7f1278cdf1a9f0251824066a1d389bf56d45e2429cb982dac4178,1,0,36813,36813,151935,"[76482, 92040]"
phrase-f9fedc500f19447ab366395d507a0dc1-enabled,nram-scheduler-b949022aed474b1290e40829b07343cf,5636bd7891b7f1278cdf1a9f0251824066a1d389bf56d45e2429cb982dac4178,2,1,,34074,3,"[34074, 76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-disabled,nram-scheduler-44ace153ea2f4a3cb4c580aa85cc1d9f,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,1,0,50315,50315,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-disabled,nram-scheduler-44ace153ea2f4a3cb4c580aa85cc1d9f,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,2,1,1953,1953,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-disabled,nram-scheduler-44ace153ea2f4a3cb4c580aa85cc1d9f,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,3,2,49126,49126,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-disabled,nram-scheduler-44ace153ea2f4a3cb4c580aa85cc1d9f,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,4,3,19622,19622,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-disabled,nram-scheduler-44ace153ea2f4a3cb4c580aa85cc1d9f,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,5,4,1508,1508,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-disabled,nram-scheduler-44ace153ea2f4a3cb4c580aa85cc1d9f,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,6,5,89,89,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-disabled,nram-scheduler-44ace153ea2f4a3cb4c580aa85cc1d9f,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,7,6,269,269,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-enabled,nram-scheduler-b3285f7e22954aae832c62a3b07665dc,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,1,0,50315,50315,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-enabled,nram-scheduler-b3285f7e22954aae832c62a3b07665dc,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,2,1,1953,1953,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-enabled,nram-scheduler-b3285f7e22954aae832c62a3b07665dc,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,3,2,49126,49126,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-enabled,nram-scheduler-b3285f7e22954aae832c62a3b07665dc,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,4,3,19622,19622,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-enabled,nram-scheduler-b3285f7e22954aae832c62a3b07665dc,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,5,4,1508,1508,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-enabled,nram-scheduler-b3285f7e22954aae832c62a3b07665dc,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,6,5,89,89,151935,"[76482, 92040]"
phrase-4e902b6458904942bfedf9223f3003a6-enabled,nram-scheduler-b3285f7e22954aae832c62a3b07665dc,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,7,6,,269,3,"[269, 76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-disabled,nram-scheduler-ae0cdc22504b44f88258a71f6b5bcb49,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,1,0,362,362,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-disabled,nram-scheduler-ae0cdc22504b44f88258a71f6b5bcb49,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,2,1,23560,23560,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-disabled,nram-scheduler-ae0cdc22504b44f88258a71f6b5bcb49,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,3,2,2530,2530,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-disabled,nram-scheduler-ae0cdc22504b44f88258a71f6b5bcb49,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,4,3,41171,41171,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-disabled,nram-scheduler-ae0cdc22504b44f88258a71f6b5bcb49,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,5,4,49435,49435,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-disabled,nram-scheduler-ae0cdc22504b44f88258a71f6b5bcb49,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,6,5,8063,8063,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-disabled,nram-scheduler-ae0cdc22504b44f88258a71f6b5bcb49,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,7,6,12460,12460,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-disabled,nram-scheduler-ae0cdc22504b44f88258a71f6b5bcb49,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,8,7,3950,3950,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-enabled,nram-scheduler-0fea486a8c0f47c9b9e8b779f8d8747e,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,1,0,362,362,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-enabled,nram-scheduler-0fea486a8c0f47c9b9e8b779f8d8747e,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,2,1,23560,23560,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-enabled,nram-scheduler-0fea486a8c0f47c9b9e8b779f8d8747e,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,3,2,2530,2530,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-enabled,nram-scheduler-0fea486a8c0f47c9b9e8b779f8d8747e,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,4,3,41171,41171,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-enabled,nram-scheduler-0fea486a8c0f47c9b9e8b779f8d8747e,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,5,4,49435,49435,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-enabled,nram-scheduler-0fea486a8c0f47c9b9e8b779f8d8747e,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,6,5,8063,8063,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-enabled,nram-scheduler-0fea486a8c0f47c9b9e8b779f8d8747e,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,7,6,12460,12460,151935,"[76482, 92040]"
source-02f9446c18364dcd97c07e49356c2725-enabled,nram-scheduler-0fea486a8c0f47c9b9e8b779f8d8747e,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,8,7,,3950,3,"[3950, 76482, 92040]"
grammar-b7126b1f46cd431d8025f8f362ad4f6f,nram-scheduler-9784a3ee7e7446c98bd02f41bbc6be89,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,1,0,4913,4913,151935,"[76482, 92040]"
grammar-b7126b1f46cd431d8025f8f362ad4f6f,nram-scheduler-9784a3ee7e7446c98bd02f41bbc6be89,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,2,1,957,957,151935,"[76482, 92040]"
grammar-b7126b1f46cd431d8025f8f362ad4f6f,nram-scheduler-9784a3ee7e7446c98bd02f41bbc6be89,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,3,2,3252,3252,151935,"[76482, 92040]"
grammar-b7126b1f46cd431d8025f8f362ad4f6f,nram-scheduler-9784a3ee7e7446c98bd02f41bbc6be89,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,4,3,1958,1958,151935,"[76482, 92040]"
grammar-b7126b1f46cd431d8025f8f362ad4f6f,nram-scheduler-9784a3ee7e7446c98bd02f41bbc6be89,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,5,4,22108,22108,151935,"[76482, 92040]"
grammar-b7126b1f46cd431d8025f8f362ad4f6f,nram-scheduler-9784a3ee7e7446c98bd02f41bbc6be89,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,6,5,,34074,3,"[34074, 76482, 92040]"
grammar-b7126b1f46cd431d8025f8f362ad4f6f,nram-scheduler-9784a3ee7e7446c98bd02f41bbc6be89,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,7,6,,9207,2,"[76482, 92040]"
stream-94659f2a192e4eff9ee70bfb8a94b855,nram-scheduler-9eae71829b75420eb4593c5f8706f981,2984e10569f3a40e5bcb8eccb5a0cc773e3bcd1529e8665dcaab0b155f25fb10,1,0,36813,36813,151935,"[76482, 92040]"
stream-94659f2a192e4eff9ee70bfb8a94b855,nram-scheduler-9eae71829b75420eb4593c5f8706f981,2984e10569f3a40e5bcb8eccb5a0cc773e3bcd1529e8665dcaab0b155f25fb10,2,1,,34074,3,"[34074, 76482, 92040]"
