container_log_prefix,request_id,scheduler_request_id,config_hash,invocation_count,generated_tokens_before_sample,requested_forced_token_id,forced_token_id,mask_count,hard_injection_blocked_by_mask,changed_count,soft_injection_count,vector_count,entropy_pid_present
2026-07-28T03:44:21.787957293Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-disabled,nram-scheduler-61111a2acf4441e8b299fc09ba46577c,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,2,1,1953,1953,151935,False,55,0,0,False
2026-07-28T03:44:21.840721495Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-disabled,nram-scheduler-61111a2acf4441e8b299fc09ba46577c,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,3,2,49126,49126,151935,False,55,0,0,False
2026-07-28T03:44:21.890559876Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-disabled,nram-scheduler-61111a2acf4441e8b299fc09ba46577c,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,4,3,19622,19622,151935,False,55,0,0,False
2026-07-28T03:44:21.936198729Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-disabled,nram-scheduler-61111a2acf4441e8b299fc09ba46577c,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,5,4,1508,1508,151935,False,56,0,0,False
2026-07-28T03:44:21.980415303Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-disabled,nram-scheduler-61111a2acf4441e8b299fc09ba46577c,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,6,5,89,89,151935,False,56,0,0,False
2026-07-28T03:44:22.022150284Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-disabled,nram-scheduler-61111a2acf4441e8b299fc09ba46577c,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,7,6,269,269,151935,False,55,0,0,False
2026-07-28T03:44:22.326933237Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-enabled,nram-scheduler-a76355adedb74e5c8f9c576c9dcf3c70,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,1,0,50315,50315,151935,False,56,0,0,False
2026-07-28T03:44:22.372947076Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-enabled,nram-scheduler-a76355adedb74e5c8f9c576c9dcf3c70,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,2,1,1953,1953,151935,False,55,0,0,False
2026-07-28T03:44:22.415363654Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-enabled,nram-scheduler-a76355adedb74e5c8f9c576c9dcf3c70,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,3,2,49126,49126,151935,False,55,0,0,False
2026-07-28T03:44:22.458495450Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-enabled,nram-scheduler-a76355adedb74e5c8f9c576c9dcf3c70,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,4,3,19622,19622,151935,False,55,0,0,False
2026-07-28T03:44:22.508570004Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-enabled,nram-scheduler-a76355adedb74e5c8f9c576c9dcf3c70,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,5,4,1508,1508,151935,False,56,0,0,False
2026-07-28T03:44:22.555515888Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-enabled,nram-scheduler-a76355adedb74e5c8f9c576c9dcf3c70,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,6,5,89,89,151935,False,56,0,0,False
2026-07-28T03:44:22.601430096Z,phrase-dd9822ad98b44c3fbe70a54e0f65bfc5-enabled,nram-scheduler-a76355adedb74e5c8f9c576c9dcf3c70,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,7,6,269,,3,True,48,0,0,False
2026-07-28T03:44:24.300725805Z,source-e9308ea2396041cc8a982f7fa8dfd332-disabled,nram-scheduler-9429995f08d94a718860301cdacddbc3,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,1,0,362,362,151935,False,56,0,0,False
2026-07-28T03:44:24.342675588Z,source-e9308ea2396041cc8a982f7fa8dfd332-disabled,nram-scheduler-9429995f08d94a718860301cdacddbc3,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,2,1,23560,23560,151935,False,56,0,0,False
2026-07-28T03:44:24.385685955Z,source-e9308ea2396041cc8a982f7fa8dfd332-disabled,nram-scheduler-9429995f08d94a718860301cdacddbc3,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,3,2,2530,2530,151935,False,56,0,0,False
2026-07-28T03:44:24.427471482Z,source-e9308ea2396041cc8a982f7fa8dfd332-disabled,nram-scheduler-9429995f08d94a718860301cdacddbc3,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,4,3,41171,41171,151935,False,56,0,0,False
2026-07-28T03:44:24.469069116Z,source-e9308ea2396041cc8a982f7fa8dfd332-disabled,nram-scheduler-9429995f08d94a718860301cdacddbc3,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,5,4,49435,49435,151935,False,56,0,0,False
2026-07-28T03:44:24.514195109Z,source-e9308ea2396041cc8a982f7fa8dfd332-disabled,nram-scheduler-9429995f08d94a718860301cdacddbc3,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,6,5,8063,8063,151935,False,56,0,0,False
2026-07-28T03:44:24.560531838Z,source-e9308ea2396041cc8a982f7fa8dfd332-disabled,nram-scheduler-9429995f08d94a718860301cdacddbc3,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,7,6,12460,12460,151935,False,55,0,0,False
2026-07-28T03:44:24.602184567Z,source-e9308ea2396041cc8a982f7fa8dfd332-disabled,nram-scheduler-9429995f08d94a718860301cdacddbc3,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,8,7,3950,3950,151935,False,56,0,0,False
2026-07-28T03:44:24.895977924Z,source-e9308ea2396041cc8a982f7fa8dfd332-enabled,nram-scheduler-36155211062a433c8158a04d382d67a6,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,1,0,362,362,151935,False,56,0,0,False
2026-07-28T03:44:24.935914120Z,source-e9308ea2396041cc8a982f7fa8dfd332-enabled,nram-scheduler-36155211062a433c8158a04d382d67a6,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,2,1,23560,23560,151935,False,56,0,0,False
2026-07-28T03:44:24.977253526Z,source-e9308ea2396041cc8a982f7fa8dfd332-enabled,nram-scheduler-36155211062a433c8158a04d382d67a6,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,3,2,2530,2530,151935,False,56,0,0,False
2026-07-28T03:44:25.017825596Z,source-e9308ea2396041cc8a982f7fa8dfd332-enabled,nram-scheduler-36155211062a433c8158a04d382d67a6,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,4,3,41171,41171,151935,False,56,0,0,False
2026-07-28T03:44:25.057607137Z,source-e9308ea2396041cc8a982f7fa8dfd332-enabled,nram-scheduler-36155211062a433c8158a04d382d67a6,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,5,4,49435,49435,151935,False,56,0,0,False
2026-07-28T03:44:25.097520520Z,source-e9308ea2396041cc8a982f7fa8dfd332-enabled,nram-scheduler-36155211062a433c8158a04d382d67a6,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,6,5,8063,8063,151935,False,56,0,0,False
2026-07-28T03:44:25.138333241Z,source-e9308ea2396041cc8a982f7fa8dfd332-enabled,nram-scheduler-36155211062a433c8158a04d382d67a6,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,7,6,12460,12460,151935,False,55,0,0,False
2026-07-28T03:44:25.169141224Z,source-e9308ea2396041cc8a982f7fa8dfd332-enabled,nram-scheduler-36155211062a433c8158a04d382d67a6,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,8,7,3950,,3,True,48,0,0,False
2026-07-28T03:44:29.958051391Z,grammar-132414f46a374e25bdeeff16c9628c2d,nram-scheduler-01d362d396834870b6d65afdc7880d90,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,1,0,4913,4913,151935,False,4,0,0,False
2026-07-28T03:44:30.173231023Z,grammar-132414f46a374e25bdeeff16c9628c2d,nram-scheduler-01d362d396834870b6d65afdc7880d90,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,2,1,957,957,151935,False,4,0,0,False
2026-07-28T03:44:30.197637068Z,grammar-132414f46a374e25bdeeff16c9628c2d,nram-scheduler-01d362d396834870b6d65afdc7880d90,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,3,2,3252,3252,151935,False,4,0,0,False
2026-07-28T03:44:30.230044987Z,grammar-132414f46a374e25bdeeff16c9628c2d,nram-scheduler-01d362d396834870b6d65afdc7880d90,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,4,3,1958,1958,151935,False,56,0,0,False
2026-07-28T03:44:30.265396873Z,grammar-132414f46a374e25bdeeff16c9628c2d,nram-scheduler-01d362d396834870b6d65afdc7880d90,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,5,4,22108,22108,151935,False,55,0,0,False
2026-07-28T03:44:30.300657208Z,grammar-132414f46a374e25bdeeff16c9628c2d,nram-scheduler-01d362d396834870b6d65afdc7880d90,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,6,5,34074,,3,True,48,0,0,False
2026-07-28T03:44:30.330613261Z,grammar-132414f46a374e25bdeeff16c9628c2d,nram-scheduler-01d362d396834870b6d65afdc7880d90,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,7,6,9207,,2,True,0,0,0,False
2026-07-28T03:44:32.004809438Z,stream-40869fd305e14636b00586679dfb59a4,nram-scheduler-8308c4e9e8594450a0fbb2d8d319a1e6,2984e10569f3a40e5bcb8eccb5a0cc773e3bcd1529e8665dcaab0b155f25fb10,1,0,36813,36813,151935,False,56,0,0,False
2026-07-28T03:44:32.035997681Z,stream-40869fd305e14636b00586679dfb59a4,nram-scheduler-8308c4e9e8594450a0fbb2d8d319a1e6,2984e10569f3a40e5bcb8eccb5a0cc773e3bcd1529e8665dcaab0b155f25fb10,2,1,34074,,3,True,48,0,0,False
2026-07-28T03:44:59.257671463Z,gpu-forced-84fb0ac589bc4339a2a07269e1eb7cc5-disabled,nram-scheduler-ba59b444e92d4600bb441ad98f4ca0d1,47c29c2ef6732deccdbe9d79e00fa1e82cb85f1fc4ffef7a131f7f4fbbbf41ee,1,0,,,2,False,47,0,0,False
2026-07-28T03:44:59.310740690Z,gpu-forced-84fb0ac589bc4339a2a07269e1eb7cc5,nram-scheduler-e6e9c67d938945ed814245fd9241eb02,90244e7211f6dd4fba29ded0b7e67ee25d237bd322835b3ac4cbf002c777c976,1,0,11064,11064,151935,False,56,0,0,False
2026-07-28T03:45:05.166362920Z,entropy-8fbe71bacc84495c85dd436dc4a071b5-low,nram-scheduler-3c5da9f4665748e3a59c36b18db74ef5,8e51997e37d9124d4efb3064f4d56c49204c223de1a41d9b2f96017bd978d63d,1,0,,,2,False,52,0,0,True
2026-07-28T03:45:05.532770470Z,entropy-8fbe71bacc84495c85dd436dc4a071b5-medium,nram-scheduler-d94af7fa5bd243ff93f35e84ce773094,673378859b13b49647c835930ad8a41d38fc96404f75ef8f821401a2f852f4dd,1,0,,,2,False,52,0,0,True
2026-07-28T03:45:05.851192457Z,entropy-8fbe71bacc84495c85dd436dc4a071b5-high,nram-scheduler-8fee8c4eb4c8413ba8d949b1bd60fbe7,9e40ef4f7cfdc4480c075281be856610d793d5339434bb9496214b7078799976,1,0,,,2,False,52,0,0,True
2026-07-28T03:45:06.231548324Z,entropy-8fbe71bacc84495c85dd436dc4a071b5-medium-reset,nram-scheduler-fadf1bc27df84b45a79ca449568697ea,673378859b13b49647c835930ad8a41d38fc96404f75ef8f821401a2f852f4dd,1,0,,,2,False,52,0,0,True
2026-07-28T03:45:06.569785471Z,entropy-8fbe71bacc84495c85dd436dc4a071b5-fixed-temperature,nram-scheduler-168869b2fd954ad6afbae0920e82e512,fc1d349ba7f8d6726c873e18a1d6f54be9b9db12c1bb3171f3d5e011823eb826,1,0,,,2,False,47,0,0,False
2026-07-28T03:45:11.338118985Z,logits-fb8a786d918149cdb835771a6a3d7029,nram-scheduler-04db0a71ef9d4705b16fe86b36af7dbd,109e61b0ce389185333793d3baf49e3832db44deef1c7546b78b398547afc333,1,0,,,2,False,49,1,2,False
2026-07-28T03:45:11.372226478Z,logits-fb8a786d918149cdb835771a6a3d7029,nram-scheduler-04db0a71ef9d4705b16fe86b36af7dbd,109e61b0ce389185333793d3baf49e3832db44deef1c7546b78b398547afc333,2,1,,,2,False,54,0,2,False
2026-07-28T03:45:13.199782494Z,phrase-438633d4ef9246db8f0e673d9c37d138-disabled,nram-scheduler-d097e5883814408fa464b3ef3094ffc0,b5752a6914a048728bd4ec76810543272566e943b20ce51accc1116a51792d98,1,0,36813,36813,151935,False,56,0,0,False
2026-07-28T03:45:13.249656131Z,phrase-438633d4ef9246db8f0e673d9c37d138-disabled,nram-scheduler-d097e5883814408fa464b3ef3094ffc0,b5752a6914a048728bd4ec76810543272566e943b20ce51accc1116a51792d98,2,1,34074,34074,151935,False,56,0,0,False
2026-07-28T03:45:13.577438471Z,phrase-438633d4ef9246db8f0e673d9c37d138-enabled,nram-scheduler-cf52e52065ac45d28ffa58be1236b5de,5636bd7891b7f1278cdf1a9f0251824066a1d389bf56d45e2429cb982dac4178,1,0,36813,36813,151935,False,56,0,0,False
2026-07-28T03:45:13.624265045Z,phrase-438633d4ef9246db8f0e673d9c37d138-enabled,nram-scheduler-cf52e52065ac45d28ffa58be1236b5de,5636bd7891b7f1278cdf1a9f0251824066a1d389bf56d45e2429cb982dac4178,2,1,34074,,3,True,48,0,0,False
2026-07-28T03:45:15.535504113Z,phrase-86b81585bf2947d582cdffff34e64a9a-disabled,nram-scheduler-01cd30f1d6ca4279975ab6f0b7613eef,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,1,0,50315,50315,151935,False,56,0,0,False
2026-07-28T03:45:15.597705495Z,phrase-86b81585bf2947d582cdffff34e64a9a-disabled,nram-scheduler-01cd30f1d6ca4279975ab6f0b7613eef,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,2,1,1953,1953,151935,False,55,0,0,False
2026-07-28T03:45:15.658186484Z,phrase-86b81585bf2947d582cdffff34e64a9a-disabled,nram-scheduler-01cd30f1d6ca4279975ab6f0b7613eef,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,3,2,49126,49126,151935,False,55,0,0,False
2026-07-28T03:45:15.722460087Z,phrase-86b81585bf2947d582cdffff34e64a9a-disabled,nram-scheduler-01cd30f1d6ca4279975ab6f0b7613eef,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,4,3,19622,19622,151935,False,55,0,0,False
2026-07-28T03:45:15.772968220Z,phrase-86b81585bf2947d582cdffff34e64a9a-disabled,nram-scheduler-01cd30f1d6ca4279975ab6f0b7613eef,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,5,4,1508,1508,151935,False,56,0,0,False
2026-07-28T03:45:15.828691422Z,phrase-86b81585bf2947d582cdffff34e64a9a-disabled,nram-scheduler-01cd30f1d6ca4279975ab6f0b7613eef,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,6,5,89,89,151935,False,56,0,0,False
2026-07-28T03:45:15.878664299Z,phrase-86b81585bf2947d582cdffff34e64a9a-disabled,nram-scheduler-01cd30f1d6ca4279975ab6f0b7613eef,aa24722cefb135a40beccacb65c1d1c2561601f188063b2c9fcb21cf4942c54c,7,6,269,269,151935,False,55,0,0,False
2026-07-28T03:45:16.216952498Z,phrase-86b81585bf2947d582cdffff34e64a9a-enabled,nram-scheduler-dcf9b1ffb16b4ab78e40872fe85e582a,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,1,0,50315,50315,151935,False,56,0,0,False
2026-07-28T03:45:16.263464994Z,phrase-86b81585bf2947d582cdffff34e64a9a-enabled,nram-scheduler-dcf9b1ffb16b4ab78e40872fe85e582a,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,2,1,1953,1953,151935,False,55,0,0,False
2026-07-28T03:45:16.309511408Z,phrase-86b81585bf2947d582cdffff34e64a9a-enabled,nram-scheduler-dcf9b1ffb16b4ab78e40872fe85e582a,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,3,2,49126,49126,151935,False,55,0,0,False
2026-07-28T03:45:16.355107112Z,phrase-86b81585bf2947d582cdffff34e64a9a-enabled,nram-scheduler-dcf9b1ffb16b4ab78e40872fe85e582a,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,4,3,19622,19622,151935,False,55,0,0,False
2026-07-28T03:45:16.399464974Z,phrase-86b81585bf2947d582cdffff34e64a9a-enabled,nram-scheduler-dcf9b1ffb16b4ab78e40872fe85e582a,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,5,4,1508,1508,151935,False,56,0,0,False
2026-07-28T03:45:16.445379711Z,phrase-86b81585bf2947d582cdffff34e64a9a-enabled,nram-scheduler-dcf9b1ffb16b4ab78e40872fe85e582a,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,6,5,89,89,151935,False,56,0,0,False
2026-07-28T03:45:16.491925733Z,phrase-86b81585bf2947d582cdffff34e64a9a-enabled,nram-scheduler-dcf9b1ffb16b4ab78e40872fe85e582a,bacb2f03347291ef66cbddeb3924396dd92d1ef1872053e7e09000d539dd9e4d,7,6,269,,3,True,48,0,0,False
2026-07-28T03:45:18.343849026Z,source-6023f97bee0d434690395042b592ef39-disabled,nram-scheduler-4453d1aa712e49ed91184b5e088fe9ce,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,1,0,362,362,151935,False,56,0,0,False
2026-07-28T03:45:18.393604405Z,source-6023f97bee0d434690395042b592ef39-disabled,nram-scheduler-4453d1aa712e49ed91184b5e088fe9ce,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,2,1,23560,23560,151935,False,56,0,0,False
2026-07-28T03:45:18.443026360Z,source-6023f97bee0d434690395042b592ef39-disabled,nram-scheduler-4453d1aa712e49ed91184b5e088fe9ce,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,3,2,2530,2530,151935,False,56,0,0,False
2026-07-28T03:45:18.492736144Z,source-6023f97bee0d434690395042b592ef39-disabled,nram-scheduler-4453d1aa712e49ed91184b5e088fe9ce,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,4,3,41171,41171,151935,False,56,0,0,False
2026-07-28T03:45:18.543475505Z,source-6023f97bee0d434690395042b592ef39-disabled,nram-scheduler-4453d1aa712e49ed91184b5e088fe9ce,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,5,4,49435,49435,151935,False,56,0,0,False
2026-07-28T03:45:18.587420155Z,source-6023f97bee0d434690395042b592ef39-disabled,nram-scheduler-4453d1aa712e49ed91184b5e088fe9ce,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,6,5,8063,8063,151935,False,56,0,0,False
2026-07-28T03:45:18.632165409Z,source-6023f97bee0d434690395042b592ef39-disabled,nram-scheduler-4453d1aa712e49ed91184b5e088fe9ce,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,7,6,12460,12460,151935,False,55,0,0,False
2026-07-28T03:45:18.675561808Z,source-6023f97bee0d434690395042b592ef39-disabled,nram-scheduler-4453d1aa712e49ed91184b5e088fe9ce,478d808b34bbde843fb0ba33df5be1eda17808324b2c14c62b579d1215e4f2c6,8,7,3950,3950,151935,False,56,0,0,False
2026-07-28T03:45:19.010523246Z,source-6023f97bee0d434690395042b592ef39-enabled,nram-scheduler-30a80d2a7a8243d5933d6cbe6bb83d05,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,1,0,362,362,151935,False,56,0,0,False
2026-07-28T03:45:19.054406592Z,source-6023f97bee0d434690395042b592ef39-enabled,nram-scheduler-30a80d2a7a8243d5933d6cbe6bb83d05,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,2,1,23560,23560,151935,False,56,0,0,False
2026-07-28T03:45:19.096944774Z,source-6023f97bee0d434690395042b592ef39-enabled,nram-scheduler-30a80d2a7a8243d5933d6cbe6bb83d05,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,3,2,2530,2530,151935,False,56,0,0,False
2026-07-28T03:45:19.138890582Z,source-6023f97bee0d434690395042b592ef39-enabled,nram-scheduler-30a80d2a7a8243d5933d6cbe6bb83d05,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,4,3,41171,41171,151935,False,56,0,0,False
2026-07-28T03:45:19.182350161Z,source-6023f97bee0d434690395042b592ef39-enabled,nram-scheduler-30a80d2a7a8243d5933d6cbe6bb83d05,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,5,4,49435,49435,151935,False,56,0,0,False
2026-07-28T03:45:19.223395052Z,source-6023f97bee0d434690395042b592ef39-enabled,nram-scheduler-30a80d2a7a8243d5933d6cbe6bb83d05,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,6,5,8063,8063,151935,False,56,0,0,False
2026-07-28T03:45:19.264862035Z,source-6023f97bee0d434690395042b592ef39-enabled,nram-scheduler-30a80d2a7a8243d5933d6cbe6bb83d05,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,7,6,12460,12460,151935,False,55,0,0,False
2026-07-28T03:45:19.304702821Z,source-6023f97bee0d434690395042b592ef39-enabled,nram-scheduler-30a80d2a7a8243d5933d6cbe6bb83d05,58fe8e4e2aea4dc13a70a252d580dfd9ee927375e0a7dacb9be93c8ff9ccfd94,8,7,3950,,3,True,48,0,0,False
2026-07-28T03:45:26.367755692Z,grammar-27d4ee07cd1344deb1fdc63645fc6ac6,nram-scheduler-3f00fce5eaf144e4a1a3797d4565ad9f,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,1,0,4913,4913,151935,False,4,0,0,False
2026-07-28T03:45:26.397363210Z,grammar-27d4ee07cd1344deb1fdc63645fc6ac6,nram-scheduler-3f00fce5eaf144e4a1a3797d4565ad9f,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,2,1,957,957,151935,False,4,0,0,False
2026-07-28T03:45:26.423333854Z,grammar-27d4ee07cd1344deb1fdc63645fc6ac6,nram-scheduler-3f00fce5eaf144e4a1a3797d4565ad9f,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,3,2,3252,3252,151935,False,4,0,0,False
2026-07-28T03:45:26.465043537Z,grammar-27d4ee07cd1344deb1fdc63645fc6ac6,nram-scheduler-3f00fce5eaf144e4a1a3797d4565ad9f,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,4,3,1958,1958,151935,False,56,0,0,False
2026-07-28T03:45:26.503852165Z,grammar-27d4ee07cd1344deb1fdc63645fc6ac6,nram-scheduler-3f00fce5eaf144e4a1a3797d4565ad9f,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,5,4,22108,22108,151935,False,55,0,0,False
2026-07-28T03:45:26.535893772Z,grammar-27d4ee07cd1344deb1fdc63645fc6ac6,nram-scheduler-3f00fce5eaf144e4a1a3797d4565ad9f,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,6,5,34074,,3,True,48,0,0,False
2026-07-28T03:45:26.562770076Z,grammar-27d4ee07cd1344deb1fdc63645fc6ac6,nram-scheduler-3f00fce5eaf144e4a1a3797d4565ad9f,1547e3362e66c2763918741f4b108d58ac4a0b0fc5820a2611d34453f05782c9,7,6,9207,,2,True,0,0,0,False
2026-07-28T03:45:28.955523286Z,stream-45c09823c6464518a327524fc846a9d9,nram-scheduler-5705539404814583b73caed333de91af,2984e10569f3a40e5bcb8eccb5a0cc773e3bcd1529e8665dcaab0b155f25fb10,1,0,36813,36813,151935,False,56,0,0,False
2026-07-28T03:45:29.012825542Z,stream-45c09823c6464518a327524fc846a9d9,nram-scheduler-5705539404814583b73caed333de91af,2984e10569f3a40e5bcb8eccb5a0cc773e3bcd1529e8665dcaab0b155f25fb10,2,1,34074,,3,True,48,0,0,False
2026-07-28T03:49:18.291071977Z,RA-FORCED-disabled-0,nram-scheduler-7377c7a0f8164a0c97223117a346e82c,e954d24a9dae8f2b9baab1f5fc187d3152d22b30c5a320a2b98f8ead5e988d44,1,0,,,0,False,0,0,0,False
2026-07-28T03:49:18.332028007Z,RA-FORCED-disabled-1,nram-scheduler-7d66d1e75b4b4a76ac1474a5865ac64f,e954d24a9dae8f2b9baab1f5fc187d3152d22b30c5a320a2b98f8ead5e988d44,1,0,,,0,False,0,0,0,False
2026-07-28T03:49:18.380612974Z,RA-FORCED-enabled-0,nram-scheduler-38f47459bde14ffe9e13c7943530725b,adafbc83d6ecdd12cc73c94f0e6633e0d05e946d476fc41c4b23b9be2a3fcec2,1,0,9702,9702,151935,False,39,0,0,False
2026-07-28T03:49:18.428573626Z,RA-FORCED-enabled-1,nram-scheduler-724e51774a5548fe9a98a9520162a604,adafbc83d6ecdd12cc73c94f0e6633e0d05e946d476fc41c4b23b9be2a3fcec2,1,0,9702,9702,151935,False,39,0,0,False
